,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,FraudFound_P,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy
5935,0.2727272727272727,0.0,-0.6666666666666667,17,1,1.0,0.33333333333333326,0.5,1,2,-0.17499999999999993,1,2,1,-1.0,0,6773,1,-0.5,0.9999999999999999,0.5,0.33333333333333326,-1.0,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1995,2
5936,-0.09090909090909083,0.0,0.6666666666666665,2,1,-0.7142857142857143,0.0,0.5,1,2,-0.17499999999999993,0,0,0,-1.0,0,10810,5,-0.5,-0.33333333333333337,0.5,0.33333333333333326,1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1995,0
5937,0.8181818181818183,0.5,0.0,13,1,-0.4285714285714286,0.8333333333333333,0.5,1,1,-0.125,1,2,1,-1.0,0,2920,7,-0.5,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.0,-0.5,1994,2
5938,0.4545454545454546,-1.0,0.0,13,1,0.7142857142857142,0.5,-1.0,1,1,-0.29999999999999993,0,1,0,-0.6,0,2020,5,-0.5,0.33333333333333337,0.5,0.33333333333333326,1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1994,1
5939,1.0,0.0,-1.0,13,1,-0.4285714285714286,1.0,0.0,1,2,-0.02499999999999991,0,1,0,-1.0,0,13216,15,-0.5,-0.33333333333333337,0.5,0.33333333333333326,0.33333333333333326,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1996,1
5940,-0.6363636363636364,-1.0,-0.6666666666666667,17,1,-0.4285714285714286,-0.5,-1.0,1,1,0.10000000000000009,0,2,1,1.0,0,2823,12,-0.5,0.9999999999999999,0.5,0.33333333333333326,0.33333333333333326,0.1428571428571428,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,1994,2
5941,-0.2727272727272727,-0.5,0.33333333333333326,6,1,-0.7142857142857143,-0.16666666666666674,0.5,1,1,-0.22499999999999998,0,1,0,-1.0,0,13609,5,-0.5,-0.33333333333333337,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.0,-0.5,1996,1
5942,-1.0,0.0,0.6666666666666665,17,1,1.0,-0.8333333333333334,0.0,1,1,0.5,0,2,1,-1.0,0,3090,4,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.75,0,0,0,1.0,0.5,-1.0,1994,2
5943,-0.6363636363636364,0.0,0.0,9,1,-0.4285714285714286,-0.5,0.0,1,1,0.42500000000000004,0,1,0,-1.0,0,4505,15,-0.5,-1.0,0.5,0.33333333333333326,1.0,0.7142857142857142,0.75,0,0,0,0.33333333333333326,0.5,-1.0,1994,1
5944,-1.0,-0.5,1.0,9,1,1.0,-0.8333333333333334,-0.5,0,1,-0.35,0,2,1,-1.0,0,7352,4,-0.5,0.33333333333333337,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,1,0,0,1.0,0.5,-1.0,1995,2
5945,0.2727272727272727,-0.5,0.6666666666666665,13,1,0.4285714285714284,0.33333333333333326,-0.5,1,1,0.25,0,2,1,-1.0,0,472,11,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.5,-1.0,1994,2
5946,0.09090909090909083,-1.0,0.33333333333333326,13,0,1.0,0.16666666666666652,-0.5,1,1,-0.07499999999999996,0,2,1,-0.6,0,4179,6,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1994,2
5947,-0.2727272727272727,-1.0,0.33333333333333326,13,1,0.7142857142857142,-0.16666666666666674,0.5,1,2,-0.375,0,0,0,0.6000000000000001,0,8741,13,-0.5,-0.33333333333333337,0.5,0.33333333333333326,1.0,-0.1428571428571429,-0.25,0,0,0,1.0,0.5,-1.0,1995,0
5949,0.8181818181818183,0.0,-0.6666666666666667,2,1,-0.4285714285714286,0.8333333333333333,0.0,1,2,-0.19999999999999996,0,2,1,1.0,0,10926,16,-0.5,0.9999999999999999,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1995,2
5950,0.2727272727272727,-0.5,0.6666666666666665,16,1,0.4285714285714284,0.33333333333333326,-0.5,1,2,0.20000000000000018,0,0,0,-1.0,0,3595,11,-0.5,-0.33333333333333337,0.5,0.33333333333333326,1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1994,0
5951,0.09090909090909083,0.5,0.33333333333333326,13,1,-0.4285714285714286,0.0,-0.5,0,2,-0.55,0,1,0,-1.0,0,788,13,-0.5,-0.33333333333333337,-0.5,0.33333333333333326,1.0,-1.0,-0.5,0,0,0,1.0,0.5,-1.0,1994,1
5952,0.2727272727272727,-1.0,-0.33333333333333337,2,1,1.0,0.33333333333333326,-0.5,1,1,0.4750000000000001,0,2,1,-1.0,0,7302,5,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,0.75,0,0,0,1.0,0.5,-1.0,1995,2
5953,-0.2727272727272727,0.0,-0.33333333333333337,9,1,1.0,-0.16666666666666674,0.0,0,2,-0.125,1,0,0,-1.0,0,7118,15,-0.5,-1.0,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1995,0
5954,0.6363636363636365,-1.0,-1.0,17,1,-0.7142857142857143,0.6666666666666665,-1.0,1,1,-0.09999999999999998,0,2,1,-1.0,0,351,6,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.25,0,0,0,1.0,0.5,-1.0,1994,2
5955,-0.09090909090909083,0.5,0.6666666666666665,13,1,1.0,-0.6666666666666667,-1.0,1,1,-0.09999999999999998,1,0,0,-0.6,0,13759,1,-0.5,-1.0,0.5,0.33333333333333326,-1.0,0.1428571428571428,0.25,0,0,0,-1.0,0.5,-1.0,1996,0
5956,-0.4545454545454546,-1.0,0.6666666666666665,17,1,0.7142857142857142,-0.33333333333333337,-1.0,1,2,-0.125,1,2,1,-1.0,0,5386,4,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1994,2
5957,0.2727272727272727,1.0,-1.0,17,1,1.0,-0.8333333333333334,-1.0,1,1,-0.22499999999999998,0,2,1,-0.6,0,14607,7,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1996,2
5958,-0.09090909090909083,-0.5,-0.6666666666666667,9,1,0.7142857142857142,0.0,-0.5,1,1,0.27500000000000013,0,2,1,-0.6,0,7346,8,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1995,2
5959,0.09090909090909083,-1.0,-0.6666666666666667,15,1,0.7142857142857142,0.16666666666666652,-0.5,1,1,0.125,1,0,0,-0.6,0,4306,2,-0.5,-1.0,0.5,0.33333333333333326,1.0,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.0,0.0,1994,0
5960,-1.0,-1.0,-0.6666666666666667,2,1,-0.4285714285714286,-0.8333333333333334,-1.0,1,1,0.10000000000000009,0,2,1,-0.6,0,10648,6,-0.5,0.33333333333333337,0.5,0.33333333333333326,-1.0,0.7142857142857142,0.25,0,0,0,-0.33333333333333337,-1.0,-0.5,1995,2
5961,0.2727272727272727,-1.0,0.6666666666666665,9,1,0.4285714285714284,0.33333333333333326,-0.5,1,1,-0.125,1,0,0,-0.6,0,5979,12,-0.5,-1.0,0.5,0.33333333333333326,1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1994,0
5962,-1.0,0.0,-0.33333333333333337,17,0,0.4285714285714284,0.16666666666666652,0.5,0,2,-0.29999999999999993,0,0,0,-1.0,1,2910,3,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1994,0
5963,-1.0,0.0,1.0,18,1,1.0,-0.8333333333333334,0.0,1,1,0.17500000000000004,0,2,1,1.0,0,4219,14,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,0.5,0,0,0,-1.0,0.5,-1.0,1994,2
5964,-0.4545454545454546,0.5,0.6666666666666665,13,1,-0.4285714285714286,-0.33333333333333337,0.5,1,1,0.125,0,2,1,-1.0,0,7808,8,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,1995,2
5965,0.8181818181818183,-1.0,0.33333333333333326,2,1,-0.7142857142857143,0.8333333333333333,-1.0,0,2,-0.22499999999999998,0,1,0,-1.0,0,3283,10,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,-0.1428571428571429,0.0,0,0,0,-1.0,0.5,-1.0,1994,1
5966,0.4545454545454546,-0.5,-0.6666666666666667,3,1,-0.4285714285714286,0.5,-0.5,1,1,-0.02499999999999991,0,1,0,-0.6,0,3293,3,-0.5,0.9999999999999999,0.0,-0.33333333333333337,1.0,0.1428571428571428,0.25,0,0,0,1.0,0.5,-1.0,1994,1
5967,-0.6363636363636364,-1.0,0.0,9,1,0.7142857142857142,-0.5,-1.0,1,1,0.625,0,1,0,0.6000000000000001,0,11291,8,-0.5,-1.0,0.5,0.33333333333333326,-1.0,0.4285714285714284,0.75,0,0,0,-1.0,0.5,-1.0,1995,1
5968,1.0,-0.5,0.33333333333333326,2,1,0.4285714285714284,1.0,0.5,1,2,-0.17499999999999993,1,2,1,-1.0,0,14914,6,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1996,2
5970,0.4545454545454546,0.0,0.6666666666666665,0,1,-0.7142857142857143,0.16666666666666652,0.0,1,1,-0.125,0,1,0,-1.0,0,5452,5,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,-1.0,0.5,-1.0,1994,1
5971,-0.4545454545454546,0.5,0.0,17,1,1.0,0.33333333333333326,-1.0,1,1,0.2250000000000001,1,1,0,-1.0,0,3496,2,-0.5,0.33333333333333337,0.5,0.33333333333333326,1.0,0.1428571428571428,0.5,0,0,0,0.33333333333333326,0.5,-1.0,1994,1
5972,-0.8181818181818181,1.0,-0.6666666666666667,17,1,1.0,1.0,-0.5,1,1,-0.2749999999999999,1,0,0,-1.0,0,6002,5,-0.5,0.9999999999999999,0.5,0.33333333333333326,-1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1994,0
5973,1.0,0.0,0.0,6,1,-0.4285714285714286,1.0,0.0,1,1,0.3500000000000001,0,2,1,-0.6,0,11529,16,-0.5,-0.33333333333333337,0.5,0.33333333333333326,0.33333333333333326,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,1996,2
5974,0.8181818181818183,0.0,1.0,5,1,1.0,0.8333333333333333,0.0,1,1,0.2250000000000001,1,1,0,-0.19999999999999996,0,4817,1,-0.5,-0.33333333333333337,0.5,0.33333333333333326,1.0,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.5,-1.0,1994,1
5975,0.09090909090909083,0.0,-1.0,9,1,0.7142857142857142,0.16666666666666652,0.0,1,1,-0.2749999999999999,0,1,0,-1.0,0,4150,15,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1994,1
5976,-1.0,-1.0,-0.33333333333333337,15,1,1.0,-0.8333333333333334,-0.5,1,1,0.6000000000000001,0,0,0,-0.6,0,15204,1,-0.5,-1.0,0.5,0.33333333333333326,-1.0,0.4285714285714284,0.75,0,0,0,0.33333333333333326,0.5,-1.0,1996,0
5977,-0.4545454545454546,-0.5,0.0,13,1,-0.7142857142857143,-0.33333333333333337,0.0,1,2,-0.32499999999999996,1,2,1,-0.6,0,1161,6,-0.5,-1.0,0.5,0.33333333333333326,0.33333333333333326,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1994,2
5978,0.8181818181818183,-0.5,-0.33333333333333337,13,1,-0.4285714285714286,0.8333333333333333,-0.5,1,1,0.17500000000000004,1,1,0,-1.0,0,14933,13,-0.5,0.9999999999999999,0.5,0.33333333333333326,-1.0,0.7142857142857142,0.5,0,0,0,-1.0,0.5,-1.0,1996,1
5979,-1.0,0.0,0.6666666666666665,0,1,0.4285714285714284,-0.8333333333333334,0.0,1,1,0.125,0,1,0,1.0,0,14708,12,-0.5,-1.0,0.5,0.33333333333333326,-1.0,0.7142857142857142,0.25,0,0,1,1.0,0.5,-1.0,1996,1
5980,-0.2727272727272727,-0.5,1.0,5,1,1.0,-0.16666666666666674,-0.5,1,1,0.675,0,2,1,0.6000000000000001,0,7901,6,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,1.0,0,0,0,-1.0,0.5,-1.0,1995,2
5981,0.2727272727272727,-0.5,1.0,17,1,-0.4285714285714286,0.33333333333333326,-0.5,0,2,-0.22499999999999998,0,1,0,-1.0,0,354,11,-0.5,0.9999999999999999,0.5,0.33333333333333326,-1.0,0.1428571428571428,0.0,0,0,0,-1.0,0.5,-1.0,1994,1
5982,-0.2727272727272727,1.0,-0.6666666666666667,17,1,0.7142857142857142,0.5,0.5,1,1,-0.25,0,1,0,-1.0,0,9314,15,-0.5,-1.0,0.5,0.33333333333333326,-1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1995,1
5983,0.4545454545454546,-0.5,0.6666666666666665,6,1,0.4285714285714284,0.5,-0.5,1,1,0.5250000000000001,1,1,0,-0.6,0,96,15,-0.5,0.9999999999999999,0.5,0.33333333333333326,1.0,0.7142857142857142,0.75,0,0,0,0.33333333333333326,0.5,-1.0,1994,1
5984,0.4545454545454546,-1.0,0.33333333333333326,2,1,-0.4285714285714286,0.5,-0.5,1,1,-0.2749999999999999,0,0,0,1.0,0,6918,16,-0.5,0.9999999999999999,0.5,0.33333333333333326,1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1995,0
5985,0.09090909090909083,-0.5,-1.0,6,1,-0.7142857142857143,0.16666666666666652,-0.5,1,1,0.42500000000000004,0,0,0,-1.0,0,3494,16,-0.5,0.9999999999999999,0.5,0.33333333333333326,1.0,0.7142857142857142,0.75,1,0,0,-1.0,0.5,-1.0,1994,0
5986,0.8181818181818183,0.0,-0.33333333333333337,11,1,0.7142857142857142,0.8333333333333333,0.0,1,1,-0.35,0,0,0,-1.0,1,14998,15,-0.5,0.9999999999999999,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,0,0,0,-1.0,0.5,-1.0,1996,0
5987,1.0,-1.0,0.33333333333333326,9,1,-0.7142857142857143,1.0,-1.0,1,1,0.5,1,0,0,-1.0,0,1570,3,-0.5,0.33333333333333337,0.5,0.33333333333333326,-1.0,0.7142857142857142,0.75,0,0,0,1.0,0.5,-1.0,1994,0
5988,-0.2727272727272727,-0.5,1.0,0,1,-0.7142857142857143,-0.16666666666666674,0.5,1,1,-0.22499999999999998,1,2,1,1.0,0,8471,11,-0.5,-1.0,0.5,0.33333333333333326,0.33333333333333326,0.4285714285714284,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1995,2
5989,-0.8181818181818181,-1.0,0.0,6,0,0.7142857142857142,-0.6666666666666667,0.0,1,2,-1.0,0,2,1,1.0,0,10277,6,-0.5,0.33333333333333337,0.5,0.33333333333333326,-1.0,1.0,-1.0,0,0,0,1.0,0.5,-1.0,1995,2
5990,-0.4545454545454546,0.0,0.0,13,1,1.0,-0.33333333333333337,0.5,1,1,-0.125,0,2,1,-1.0,0,14439,7,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1996,2
5991,-0.09090909090909083,-0.5,-1.0,13,1,0.4285714285714284,0.0,-0.5,1,1,0.15000000000000013,0,6,2,-0.19999999999999996,0,8187,6,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,0.5,0,0,0,-0.33333333333333337,0.5,-1.0,1995,0
5992,0.09090909090909083,0.0,0.6666666666666665,0,1,1.0,0.16666666666666652,1.0,0,2,0.25,0,1,0,1.0,0,6383,14,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-1.0,0.1428571428571428,0.5,0,0,0,-1.0,0.5,-1.0,1995,1
5993,-1.0,-1.0,1.0,17,1,0.4285714285714284,-0.8333333333333334,-1.0,1,1,-0.22499999999999998,0,0,0,-1.0,0,9321,16,-0.5,0.9999999999999999,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1995,0
5994,-0.8181818181818181,0.0,-0.33333333333333337,9,1,-0.4285714285714286,-0.6666666666666667,0.5,1,1,0.9750000000000001,0,2,1,-1.0,0,13124,12,-0.5,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,1.0,0,0,0,1.0,0.5,-1.0,1996,2
5995,0.09090909090909083,-1.0,-1.0,13,0,-0.7142857142857143,0.16666666666666652,-0.5,1,2,-0.32499999999999996,0,1,0,-1.0,0,3790,16,-0.5,0.9999999999999999,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1994,1
5996,-0.6363636363636364,0.0,0.6666666666666665,6,1,1.0,-0.5,0.5,1,1,0.10000000000000009,1,1,0,1.0,0,1561,9,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.25,0,0,0,1.0,0.5,-1.0,1994,1
5997,-1.0,0.5,0.33333333333333326,5,1,-0.7142857142857143,-0.8333333333333334,1.0,1,1,-0.04999999999999993,1,2,1,-0.6,0,13102,7,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,0.25,1,0,0,0.33333333333333326,0.5,-1.0,1996,2
5998,0.2727272727272727,-1.0,1.0,6,1,-0.7142857142857143,0.33333333333333326,-1.0,1,2,-1.0,0,0,0,1.0,1,1689,7,-0.5,0.9999999999999999,0.5,0.33333333333333326,1.0,1.0,-1.0,0,0,0,1.0,0.5,-1.0,1994,0
5999,-0.8181818181818181,0.5,-0.6666666666666667,13,1,0.4285714285714284,-0.6666666666666667,1.0,1,2,-0.19999999999999996,0,1,0,-0.6,0,3753,4,-0.5,0.9999999999999999,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1994,1
6000,-0.4545454545454546,-0.5,-0.33333333333333337,13,1,0.4285714285714284,-0.33333333333333337,0.0,1,1,0.050000000000000044,0,1,0,-1.0,0,13787,15,-0.5,0.33333333333333337,0.5,0.33333333333333326,-1.0,0.1428571428571428,0.25,0,0,0,1.0,0.5,-1.0,1996,1
6001,0.8181818181818183,0.0,-0.6666666666666667,6,1,0.7142857142857142,0.8333333333333333,0.0,1,1,0.6500000000000001,0,4,1,1.0,1,15066,2,-0.5,-0.33333333333333337,0.5,0.33333333333333326,1.0,0.1428571428571428,1.0,0,0,0,1.0,0.5,-1.0,1996,1
6002,-1.0,0.5,1.0,9,1,1.0,-0.8333333333333334,0.5,1,1,-0.29999999999999993,0,1,0,-0.6,0,6414,10,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1995,1
6003,-0.4545454545454546,-0.5,-1.0,9,1,-0.7142857142857143,-0.33333333333333337,-0.5,1,2,0.0,0,1,0,-0.6,0,8776,11,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.7142857142857142,0.25,0,0,0,1.0,0.5,-1.0,1995,1
6004,-0.6363636363636364,0.5,1.0,13,1,1.0,-0.5,1.0,1,1,-0.19999999999999996,1,2,1,-0.6,0,14085,9,-0.5,-1.0,0.5,0.33333333333333326,0.33333333333333326,0.4285714285714284,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1996,2
6005,-0.8181818181818181,0.0,-0.33333333333333337,9,1,-0.4285714285714286,-0.6666666666666667,0.5,0,1,-0.2749999999999999,0,2,1,-1.0,0,2815,11,-0.5,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,-0.1428571428571429,0.0,0,0,0,1.0,0.0,-0.5,1994,2
6006,0.6363636363636365,0.5,-0.33333333333333337,13,1,-0.7142857142857143,-0.5,-1.0,1,1,0.07499999999999996,0,1,0,-1.0,0,1665,9,-0.5,-1.0,0.5,0.33333333333333326,-1.0,0.1428571428571428,0.25,0,0,0,1.0,0.5,-1.0,1994,1
6007,-0.6363636363636364,0.5,0.6666666666666665,13,1,1.0,-0.5,0.5,1,2,-0.2749999999999999,1,2,1,-1.0,0,11647,8,-0.5,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1996,2
6008,-0.4545454545454546,0.0,-0.6666666666666667,9,1,-0.7142857142857143,-0.33333333333333337,0.5,1,1,0.025000000000000133,0,2,1,-0.6,0,475,13,-0.5,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1994,2
6009,0.09090909090909083,0.0,0.0,5,1,-0.4285714285714286,0.16666666666666652,0.0,1,1,-0.25,1,2,1,-0.19999999999999996,0,14329,10,-0.5,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.0,0,0,1,0.33333333333333326,0.5,-1.0,1996,2
6010,0.2727272727272727,0.5,0.33333333333333326,11,1,-0.7142857142857143,0.33333333333333326,0.5,1,1,-0.2749999999999999,0,0,0,0.6000000000000001,0,235,16,-0.5,0.33333333333333337,0.5,0.33333333333333326,1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1994,0
6011,0.8181818181818183,0.0,-0.6666666666666667,2,1,1.0,0.8333333333333333,0.0,0,2,-0.07499999999999996,0,2,1,-1.0,0,3353,10,-0.5,-0.33333333333333337,0.5,0.33333333333333326,0.33333333333333326,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1994,2
6012,0.09090909090909083,-1.0,-1.0,9,1,-0.4285714285714286,0.0,-1.0,1,1,0.3250000000000002,0,1,0,1.0,1,4203,15,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,-0.33333333333333337,0.5,-1.0,1994,1
6013,0.4545454545454546,-0.5,-1.0,0,1,0.4285714285714284,0.5,0.5,1,1,0.17500000000000004,0,6,2,1.0,0,8938,11,-0.5,0.9999999999999999,0.5,0.33333333333333326,1.0,0.7142857142857142,0.5,0,0,0,-1.0,0.5,-1.0,1995,0
6014,0.8181818181818183,0.0,-1.0,16,1,0.7142857142857142,0.8333333333333333,0.0,1,1,-0.02499999999999991,1,0,0,-1.0,0,659,5,-0.5,0.9999999999999999,0.5,0.33333333333333326,-1.0,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,1994,0
6015,0.8181818181818183,0.5,0.6666666666666665,17,1,1.0,0.8333333333333333,0.5,1,1,-0.17499999999999993,0,2,1,1.0,0,5149,10,-0.5,-0.33333333333333337,0.5,0.33333333333333326,0.33333333333333326,-0.1428571428571429,0.0,1,0,0,1.0,0.5,-1.0,1994,2
6016,-0.4545454545454546,0.5,-0.33333333333333337,13,1,0.7142857142857142,0.33333333333333326,-0.5,1,1,0.17500000000000004,0,1,0,-0.6,0,12001,14,-0.5,0.33333333333333337,0.5,0.33333333333333326,1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1996,1
6017,-0.8181818181818181,-1.0,-0.6666666666666667,17,1,0.4285714285714284,-0.6666666666666667,-1.0,1,1,0.3250000000000002,0,2,1,-0.6,0,13863,16,-0.5,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,1996,2
6018,-1.0,-0.5,-0.6666666666666667,6,1,1.0,-0.8333333333333334,-0.5,0,1,0.125,0,2,1,-1.0,0,9721,5,-0.5,0.9999999999999999,0.5,0.33333333333333326,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,1995,2
6019,1.0,-1.0,0.6666666666666665,15,1,0.4285714285714284,1.0,-0.5,1,1,0.25,0,2,1,-0.6,0,7956,15,-0.5,-1.0,0.5,0.33333333333333326,1.0,0.4285714285714284,0.5,0,0,0,-0.33333333333333337,0.5,-1.0,1995,2
6020,0.09090909090909083,0.5,0.6666666666666665,5,1,1.0,-0.33333333333333337,-0.5,1,1,0.3500000000000001,1,1,0,-0.19999999999999996,0,10786,6,-0.5,-1.0,0.5,0.33333333333333326,0.33333333333333326,0.7142857142857142,0.5,1,0,0,-0.33333333333333337,0.5,-1.0,1995,1
6021,0.8181818181818183,-0.5,0.6666666666666665,9,1,0.4285714285714284,0.8333333333333333,-0.5,1,1,0.125,0,2,1,-0.6,0,3808,7,-0.5,0.33333333333333337,0.5,0.33333333333333326,-0.33333333333333337,-0.1428571428571429,0.25,0,0,0,-1.0,0.5,-1.0,1994,2
6022,0.4545454545454546,-0.5,1.0,6,1,1.0,0.5,-0.5,1,1,-0.35,0,2,1,-0.6,0,12527,11,-0.5,-1.0,0.5,0.33333333333333326,0.33333333333333326,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1996,2
6023,-0.4545454545454546,-0.5,-1.0,7,0,0.7142857142857142,-0.33333333333333337,0.0,0,2,-0.2749999999999999,0,2,1,-0.6,0,79,16,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,-0.1428571428571429,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1994,2
6024,0.2727272727272727,-0.5,-1.0,13,1,-0.4285714285714286,0.33333333333333326,0.0,1,1,0.25,0,0,0,-0.6,0,6899,15,-0.5,0.33333333333333337,0.5,0.33333333333333326,1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1995,0
6025,-0.4545454545454546,0.5,0.0,9,1,-0.4285714285714286,0.33333333333333326,0.0,1,1,-0.25,1,1,0,1.0,0,6736,8,-0.5,-1.0,0.5,0.33333333333333326,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1995,1
6026,1.0,-0.5,-0.6666666666666667,5,1,0.4285714285714284,0.6666666666666665,-0.5,1,1,0.30000000000000004,0,0,0,-1.0,0,9313,5,-0.5,0.33333333333333337,0.5,0.33333333333333326,-1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1995,0
6027,0.2727272727272727,-1.0,-1.0,17,1,-0.7142857142857143,0.33333333333333326,-1.0,1,2,-0.25,0,2,1,-0.6,0,8986,14,-0.5,-0.33333333333333337,0.5,0.33333333333333326,-1.0,-0.1428571428571429,0.0,0,0,0,1.0,0.5,-1.0,1995,2
